ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2004,156.57,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2005,305.65,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2005,154.15,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2006,314.82,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2006,154.77,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2007,325.16,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2007,166.23,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2008,338.77,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2008,180.99,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2009,328.55,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2009,166.63,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2010,337.51,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2010,164.17,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2011,353.03,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2011,174.74,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: 2017 PPP $,2012,379.17,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Tunisia,Statutory nominal gross monthly minimum wage,TUN - ADM - Labour legislation,Currency: U.S. dollars,2012,165.82,Currency: TUN - Tunisian dinar (TND),Economic activity coverage: Excluding agriculture
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,1999,423.39,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,1999,223.5,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2000,361.46,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2000,190.01,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2001,359.23,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2001,137,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2002,381.54,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2002,166.45,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2003,363.24,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2003,203.88,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2004,489.6,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2004,311.57,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2005,505.49,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2005,363.73,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2006,521.7,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2006,371.73,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2007,553.71,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2007,448.99,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2008,603.73,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2008,490.73,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2009,639.89,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2009,447.37,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2010,681.97,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2010,506.04,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2011,728.92,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2011,499.72,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2012,764.35,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2012,523.66,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2013,787.37,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2013,536.57,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2014,828.13,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2014,518.15,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2015,880.9,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2015,468.2,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2016,1059.01,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2016,545.34,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2017,1039.4,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2017,487.24,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: 2017 PPP $,2018,1045.49,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2018,420.33,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
Turkey,Statutory nominal gross monthly minimum wage,TUR - ADM - Labour legislation,Currency: U.S. dollars,2019,450.91,Currency: TUR - Turkish lira (TRY),Repository: Eurostat | Data reference period: July
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2000,85.01,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2000,37.48,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2001,83.13,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2001,34.23,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2002,128.3,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2002,49.66,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2003,124.6,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2003,46.22,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2004,122.15,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2004,44.06,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2005,120.24,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2005,42.52,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2006,115.73,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2006,38.34,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2007,111.22,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2007,38.55,Currency: TZA - Tanzanian shilling (TZS),Repository: Media Reports | Geographical coverage: Urban areas only
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2010,148.43,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2010,57.32,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2011,169.84,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2011,64.21,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2012,157.39,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2012,63.63,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2013,146.87,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2013,62.6,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2014,141.45,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2014,60.49,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2015,137.41,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2015,50.22,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2016,135.94,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2016,45.93,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2017,132.52,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2017,44.87,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: 2017 PPP $,2018,131.17,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
"Tanzania, United Republic of",Statutory nominal gross monthly minimum wage,TZA - ADM - Labour legislation,Currency: U.S. dollars,2018,44.17,Currency: TZA - Tanzanian shilling (TZS) | Type of minimum wage: Sectoral minimum wage,Repository: Media Reports
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,1995,11.71,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,1995,6.19,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,1996,11.25,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,1996,5.74,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,1997,10.64,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,1997,5.54,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,1998,10.8,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,1998,4.84,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,1999,10.43,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,1999,4.12,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2000,10.43,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2000,3.65,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2001,10.53,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2001,3.42,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2002,10.72,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2002,3.34,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2003,10.09,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2003,3.06,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2004,9.99,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2004,3.31,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2005,9.52,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2005,3.37,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2006,9.16,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2006,3.28,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2007,8.88,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2007,3.48,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2008,8.23,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2008,3.49,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2009,7.25,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2009,2.95,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2010,7.09,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2010,2.76,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2011,6.35,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2011,2.38,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2012,5.91,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2012,2.4,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2013,5.65,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2013,2.32,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2014,5.55,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2014,2.31,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2015,5.32,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2015,1.85,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2016,5.12,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2016,1.75,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2017,4.91,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2017,1.66,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: 2017 PPP $,2018,4.9,Currency: UGA - Ugandan shilling (UGX),
Uganda,Statutory nominal gross monthly minimum wage,UGA - ADM - Labour legislation,Currency: U.S. dollars,2018,1.61,Currency: UGA - Ugandan shilling (UGX),
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,1996,20.54,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,1996,8.2,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,1997,18.13,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,1997,8.06,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,1998,61.04,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: U.S. dollars,1998,22.45,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
Ukraine,Statutory nominal gross monthly minimum wage,UKR - ADM - Labour legislation,Currency: 2017 PPP $,1999,68.41,Currency: UKR - Hryvnia (UAH) | Type of minimum wage: Singular national minimum wage,
